name,feh_1,rv,vrad,dvrad,snr,I_abs,distance,ew1,dew1,ew2,dew2,ew3,dew3,Source,RAdeg,DEdeg
NEARBY_13,-1.8542501840714023,-96.8228,-2.809365058747648,1.9821080344223745,9.0,5.241830281464033,0.9462321145012164,0.4158579670958906,0.1006692921801105,1.131028073086913,0.1358059823708329,0.6586467010967607,0.0945237943616613,683771957599882240,122.03764244236,27.56126458776
NEARBY_37,-0.71162389913926,88.8754,1.8998286571151244,1.7557727524772098,16.0,6.472786234013016,0.8424997557865427,0.8146826107326566,0.0816482151560227,1.928700911583339,0.1119059273193276,1.1362729382893249,0.106323673979698,3998273600892683008,168.47725688043,27.36649977635
RA110A_6,-2.270539445667894,-7.925000000000001,-6.152495456754659,1.6993900138727995,14.0,0.6156460645122941,10.983296615033243,0.6426258967097086,0.0935096818747706,1.2261902796626098,0.0851690428934069,0.9975945561435964,0.0699135048604357,926040754845264640,116.86044886872,44.60415837324
RA110A_7,-2.628800879984762,-35.9026,0.3568617569827648,3.156119211376498,14.0,0.8189704688250004,10.292172572982238,0.1545500141684843,0.1085369741666453,1.3297840575908615,0.1164312932683986,0.6159876103658888,0.0949877619933267,940503936956330496,101.36398458927,35.78777116538
RA110B_1,-1.579652249644136,-32.0552,-2.5329284137214865,1.909884805120201,15.0,0.1808374542791107,6.025319744838388,0.6228548214644254,0.0742798053135019,2.238306105468255,0.1358849871579359,1.7188562415111628,0.1107905493881297,945385218827875584,102.50869999032,40.33986326502
RA110B_2,-1.5331573623988977,30.0337,-0.1475433022283887,1.754381006207702,15.0,0.5232673882578567,6.518260664508016,0.7913014335969888,0.0629587711725896,2.242458137513452,0.1992898743702684,1.4985004323511153,0.1427486462523343,977445466064045312,107.72709097412,46.21198334753
RA110B_3,-1.3157315582389613,-42.9823,3.489564506366664,4.373120496619532,10.0,1.2216625467548283,5.9842804989976015,0.8281892048818876,0.0905263993578833,2.043718620443748,0.1621191374846582,1.8411752969463329,0.144729917039497,947484530122452224,107.16716309352,39.21480765603
RA110B_4,-2.6903129864106705,39.3848,-9.348542249256774,7.281373058165722,3.0,2.2945324628434527,5.757300282123274,0.0230215734346458,0.0256676933681144,1.1211821378005338,0.4632272610747252,0.4820276082057271,0.3244105825688887,923883787909245952,116.60359792831,41.04007188037
RA110B_5,-1.2639327894532062,-30.098,1.199553905540144,2.2486784786597367,14.0,2.173854544096667,6.137743276311313,0.6449586075506298,0.0619200103560886,2.021401358376261,0.1121798773634887,1.7484462953721631,0.1347271149679636,950396719811844480,104.00509104672,40.03102365585
RA110B_6,-1.1346729404118423,-10.0612,-10.797640646507272,2.2380922173784104,15.0,2.349343484672477,5.809539145333581,0.7640853890117789,0.0838447885762552,2.191896979826005,0.1920209298580879,1.664289884985649,0.1497345908127495,950519491451750656,104.84827691963,40.59668539782
RA230_D_1,-1.9450642425716909,4.6699,-14.079156353802896,2.077653281377163,10.0,-0.619898133229821,15.101081114492954,1.0043590247996208,0.1382992918261864,1.744753195560579,0.1278246272566086,1.3384392528458862,0.1305261174010228,4457441201524192768,240.54307703482,10.96053917755
